1495157244498;51.76357050898097;8.822999391161007;2.7777777;N/A;51.7635174264181;8.823010225025854;
1495157244748;51.7635767003308;8.82299811891677;2.7777777;N/A;51.763522734497386;8.823009141689386;
1495157244999;51.763582891680635;8.822996846672533;2.7777777;N/A;51.76352813090374;8.823008039462186;
1495157245249;51.76358908303047;8.822995574428296;2.7777777;N/A;51.76353360680444;8.823006920233318;
1495157245577;51.76359075481599;8.822995230897474;2.7777777;N/A;51.763539154250054;8.823005785702946;
1495157245827;51.76359694034427;8.822993887117923;2.7777777;N/A;51.76354431412964;8.823004730272359;
1495157246080;51.76360312587254;8.822992543338371;2.7777777;N/A;51.7635495765741;8.823003646006926;
1495157246375;51.76360822959696;8.822991434576078;2.7777777;N/A;51.76355493132695;8.823002535790128;
1495157246625;51.763614417290775;8.822990116947913;2.7777777;N/A;51.76356026097695;8.823001425718777;
1495157246876;51.76362060498459;8.82298879931975;2.7777777;N/A;51.76356567643135;8.823000294891786;
1495157247126;51.76362679267782;8.82298748169171;2.7777777;N/A;51.763571169109696;8.822999145384719;
1495157247456;51.76362776754812;8.822987274099575;2.7777777;N/A;51.76357673128951;8.822997979065583;
1495157247707;51.76363396104334;8.822986029270341;2.7777777;N/A;51.763581834738375;8.822996908618945;
1495157247957;51.76364015453855;8.82298478444111;2.7777777;N/A;51.76358704719188;8.82299582073409;
1495157248208;51.76364634803456;8.822983539611718;2.7777777;N/A;51.763592357749545;8.822994717154831;
1495157248459;51.763652541528984;8.822982294782642;2.7777777;N/A;51.76359775660106;8.822993599450596;
1495157248764;51.76365432018284;8.822981937291399;2.7777777;N/A;51.76360323491685;8.82299246903391;
1495157249014;51.76366052276036;8.822980816050952;2.7777777;N/A;51.76360834326645;8.822991415909602;
1495157249264;51.763666725337885;8.822979694810506;2.7777777;N/A;51.76361356103884;8.822990355973712;
1495157249589;51.76367292791541;8.822978573570062;2.7777777;N/A;51.76361887729174;8.822989289907394;
1495157249840;51.76367913049293;8.822977452329615;2.7777777;N/A;51.76362428217711;8.82298821832369;
1495157250134;51.76368353495953;8.822976656133827;2.7777777;N/A;51.76362976683171;8.822987141774336;
1495157250385;51.7636896871812;8.822974961135179;2.7777777;N/A;51.76363514346748;8.822986093260287;
1495157250636;51.76369583940286;8.82297326613653;2.7777777;N/A;51.76364059766186;8.822984980097864;
1495157250943;51.763698331711;8.822972579480693;2.7777777;N/A;51.76364612165897;8.822983808751896;
1495157251194;51.76370454486127;8.822971622273084;2.7777777;N/A;51.76365134248719;8.82298268587482;
1495157251444;51.763710758011534;8.822970665065476;2.7777777;N/A;51.7636566625476;8.822981579564695;
1495157251804;51.76371483823445;8.822970036459978;2.7777777;N/A;51.76366207191698;8.822980488164827;
1495157252054;51.763721047228195;8.822969011588258;2.7777777;N/A;51.76366734837174;8.822979443044312;
1495157252342;51.7637270944366;8.822968013421221;2.7777777;N/A;51.76367271808038;8.822978399948699;
1495157252592;51.76373330180219;8.822966963247538;2.7777777;N/A;51.763678155539004;8.82297736134595;
1495157252924;51.7637382992143;8.82296611777604;2.7777777;N/A;51.763683669988325;8.822976321586125;
1495157253175;51.763744537965195;8.822965820600299;2.7777777;N/A;51.76368913273392;8.822975301255102;
1495157253503;51.76374752637923;8.822965678250625;2.7777777;N/A;51.76369467308004;8.822974353239543;
1495157253754;51.76375361236043;8.822963446989638;2.7777777;N/A;51.76369995823295;8.822973485790444;
1495157254005;51.763759698341644;8.822961215728652;2.7777777;N/A;51.76370532346869;8.822972481960312;
1495157254297;51.76376420443287;8.822959563691747;2.7777777;N/A;51.763710760778984;8.822971355387242;
1495157254547;51.763770431098365;8.822958871170696;2.7777777;N/A;51.763716104967386;8.822970176267821;
1495157254843;51.76377510526768;8.822958351316107;2.7777777;N/A;51.76372153740349;8.822969045808206;
1495157255094;51.76378133193416;8.822957658811083;2.7777777;N/A;51.7637268940129;8.82296797640901;
1495157255344;51.76378755860063;8.822956966306059;2.7777777;N/A;51.76373233762804;8.822966944699214;
1495157255632;51.76378908138932;8.822956796947572;2.7777777;N/A;51.76373785954829;8.822965946909871;
1495157255882;51.76379517469489;8.822954618223187;2.7777777;N/A;51.76374298155538;8.822965031963449;
1495157256133;51.76380126800046;8.822952439498803;2.7777777;N/A;51.763748200692326;8.822963990639382;
1495157256496;51.7638062847955;8.822950645691886;2.7777777;N/A;51.763753507246136;8.822962835575419;
1495157256754;51.763812497038934;8.822949673313184;2.7777777;N/A;51.76375878482409;8.822961616637219;
1495157257005;51.76381870928236;8.822948700934482;2.7777777;N/A;51.76376415586858;8.822960422354967;
1495157257311;51.76382189382362;8.822948202470421;2.7777777;N/A;51.76376961103298;8.822959250263064;
1495157257566;51.76382809172532;8.822947015971595;2.7777777;N/A;51.76377483913504;8.822958145533827;
1495157257817;51.76383428962703;8.82294582947277;2.7777777;N/A;51.76378016421706;8.822957032627654;
1495157258122;51.7638394135205;8.822944848577318;2.7777777;N/A;51.76378557658106;8.822955912362252;
1495157258374;51.76384560253816;8.82294354719074;2.7777777;N/A;51.763790960098014;8.82295480603382;
1495157258624;51.763851791555815;8.82294224580416;2.7777777;N/A;51.76379642416503;8.82295368019961;
1495157259073;51.76385434354861;8.822941709187631;2.7777777;N/A;51.763801960727115;8.8229525368102;
1495157259323;51.763860542748155;8.822940540428137;2.7777777;N/A;51.76380719883226;8.822951454097954;
1495157259576;51.763866741947695;8.82293937166864;2.7777777;N/A;51.76381253304685;8.822950362781006;
1495157259826;51.76387294114724;8.822938202909146;2.7777777;N/A;51.76381795375994;8.822949263719835;
1495157260133;51.76387302217002;8.822938187633602;2.7777777;N/A;51.763823452321674;8.822948157688852;
1495157260383;51.763879236581275;8.822937251922356;2.7777777;N/A;51.76382840912949;8.822947160733184;
1495157260860;51.76388276343632;8.822936720879625;2.7777777;N/A;51.76383349169766;8.82294616990198;
1495157261111;51.76388890011423;8.822934885355071;2.7777777;N/A;51.763838418694505;8.822945225049544;
1495157261415;51.76389229222948;8.822933870748972;2.7777777;N/A;51.76384346665947;8.82294419113001;
1495157261665;51.7638985322831;8.822933656061492;2.7777777;N/A;51.76384834903947;8.822943159141785;
1495157261953;51.76390063491782;8.822933583720872;2.7777777;N/A;51.763853367186826;8.822942208883582;
1495157262204;51.76390682078959;8.822932244046179;2.7777777;N/A;51.7638580937829;8.822941346416997;
1495157262527;51.76390875806729;8.82293182448981;2.7777777;N/A;51.76386296630655;8.82294043622967;
1495157262785;51.76391494941402;8.822930552203081;2.7777777;N/A;51.7638675453056;8.822939575105343;
1495157263036;51.76392114076076;8.822929279916353;2.7777777;N/A;51.76387228553943;8.822938672864842;
1495157263330;51.76392131891481;8.822929243306703;2.7777777;N/A;51.76387717088454;8.822937733619778;
1495157263581;51.76392752833054;8.822928225099414;2.7777777;N/A;51.76388158551054;8.822936884638091;
1495157263832;51.76393373774627;8.822927206892123;2.7777777;N/A;51.76388617961552;8.822936018733884;
1495157264143;51.76393943608343;8.82292627249045;2.7777777;N/A;51.76389093525158;8.82293513759942;
1495157264393;51.76394566539758;8.822925644867793;2.7777777;N/A;51.76389578515774;8.822934251138257;
1495157264644;51.763951894711724;8.822925017245137;2.7777777;N/A;51.76390077300471;8.822933390560937;
1495157264953;51.76395474111322;8.822924730461386;2.7777777;N/A;51.76390588499838;8.822932553279088;
1495157265203;51.76396080921868;8.822922376135896;2.7777777;N/A;51.76391077043284;8.822931771046957;
1495157265454;51.763966877324144;8.822920021810404;2.7777777;N/A;51.763915774134404;8.822930831605664;
1495157265737;51.7639710184521;8.822918415120615;2.7777777;N/A;51.76392088427637;8.82292975067611;
1495157265988;51.76397724730781;8.822917775809678;2.7777777;N/A;51.76392589751695;8.822928617170568;
1495157266238;51.76398347616352;8.822917136498743;2.7777777;N/A;51.76393103231902;8.822927533084465;
1495157266489;51.763989705018616;8.82291649718787;2.7777777;N/A;51.763936276526465;8.822926493475856;
1495157266778;51.7639914715047;8.822916315881074;2.7777777;N/A;51.76394161919867;8.822925493896994;
