54.29676137999999;55.10349492000001;true;0;17,05
54.29675784333334;55.10349051166666;true;0;17,82
54.29675430833333;55.10348590333333;true;0;17,82
54.29675069166667;55.10348142833333;true;0;17,82
54.29674708833333;55.103477826666655;true;0;17,82
54.29674360833333;55.10347405666666;true;0;17,82
54.296740129999996;55.10346964166667;true;0;16,50
54.29673643;55.103465208333326;true;0;16,50
54.296732844999994;55.10346052166666;true;0;16,50
54.296729414999994;55.10345609666667;true;0;16,50
54.29672618166666;55.10345165833334;true;0;16,50
54.29672290166667;55.10344736833334;true;0;16,74
54.29671944666667;55.10344332166666;true;0;16,74
54.29671595;55.10343937;true;0;16,74
54.296712496666665;55.103434505;true;0;16,74
54.296708938333325;55.10342965666668;true;0;16,74
54.296705298333336;55.10342544833334;true;0;18,19
54.296701681666676;55.10342128333333;true;0;18,19
54.29669813333333;55.10341691000001;true;0;18,19
54.296694596666676;55.10341251;true;0;18,19
54.29669113999999;55.10340835666666;true;0;18,19
54.296687776666666;55.10340429333334;true;0;17,17
54.29668418333335;55.10340044833333;true;0;17,17
54.29668057833334;55.103396346666656;true;0;17,17
54.296677136666666;55.10339168666666;true;0;17,17
54.29667379666666;55.103387344999994;true;0;17,17
54.296670341666676;55.103383093333335;true;0;17,00
54.296666820000006;55.103378825;true;0;17,00
54.29666320333334;55.103374725;true;0;17,00
54.296659856666665;55.103370016666666;true;0;17,00
54.296656758333334;55.103365415000006;true;0;17,00
54.296653621666664;55.10336113666668;true;0;16,57
54.29665029833333;55.103356695;true;0;16,57
54.29664704333333;55.103351955;true;0;16,57
54.296643906666674;55.103346863333336;true;0;16,57
54.29664056333333;55.10334270166666;true;0;16,57
54.29663738166667;55.10333874666667;true;0;16,62
54.29663415666667;55.10333450500001;true;0;16,62
54.296630776666674;55.103330263333326;true;0;16,62
54.296627295000015;55.10332618333333;true;0;16,62
54.29662390166667;55.10332212;true;0;16,62
54.29662049166666;55.10331828333333;true;0;16,65
54.29661706499999;55.10331424333334;true;0;16,65
54.29661353333333;55.10330999666666;true;0;16,65
54.29661002166666;55.103305606666666;true;0;16,65
54.296606661666665;55.103301535000014;true;0;16,65
54.29660348666667;55.103297475;true;0;16,77
54.29660009666666;55.103293518333345;true;0;16,77
54.29659660833333;55.10328957833334;true;0;16,77
54.29659301666667;55.103285408333335;true;0;16,77
54.29658953333333;55.10328103166666;true;0;16,77
54.29658608333334;55.10327685833333;true;0;17,25
54.296582655;55.10327303333334;true;0;17,25
54.29657938333333;55.103269351666654;true;0;17,25
54.296576098333325;55.103265191666665;true;0;17,25
54.29657283833334;55.10326075666667;true;0;17,25
54.29656943500001;55.10325658333333;true;0;16,56
